               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 168,              1.8925,              1.4117,              1.2414,             0.43376,             0.32135,             0.32239,             0.18812,                   0,                   0,                   0,           0.0066934,           0.0066934,           0.0066934
                 169,              1.9063,              1.4172,              1.2479,              0.4302,             0.32297,             0.32262,              0.1883,                   0,                   0,                   0,           0.0066736,           0.0066736,           0.0066736
                 170,              1.8915,                1.41,              1.2432,             0.43174,             0.32217,             0.32276,             0.18838,                   0,                   0,                   0,           0.0066538,           0.0066538,           0.0066538
                 171,              1.8919,              1.4117,              1.2432,             0.42992,             0.32254,             0.32275,              0.1883,                   0,                   0,                   0,            0.006634,            0.006634,            0.006634
                 172,              1.9023,              1.4117,               1.247,             0.43097,             0.32278,             0.32282,             0.18824,                   0,                   0,                   0,           0.0066142,           0.0066142,           0.0066142
                 173,              1.8799,              1.3963,              1.2404,             0.43228,             0.32296,             0.32305,             0.18835,                   0,                   0,                   0,           0.0065944,           0.0065944,           0.0065944
                 174,              1.8919,              1.4063,              1.2425,             0.43001,             0.32372,             0.32288,             0.18842,                   0,                   0,                   0,           0.0065746,           0.0065746,           0.0065746
                 175,              1.8906,              1.4021,              1.2413,             0.42948,             0.32344,             0.32322,             0.18864,                   0,                   0,                   0,           0.0065548,           0.0065548,           0.0065548
                 176,              1.8851,              1.3974,              1.2421,             0.42888,             0.32391,             0.32319,             0.18848,                   0,                   0,                   0,            0.006535,            0.006535,            0.006535
                 177,               1.874,              1.3877,              1.2374,             0.42805,             0.32536,             0.32387,             0.18883,                   0,                   0,                   0,           0.0065152,           0.0065152,           0.0065152
                 178,               1.888,              1.4017,              1.2445,             0.42914,             0.32586,             0.32398,             0.18897,                   0,                   0,                   0,           0.0064954,           0.0064954,           0.0064954
                 179,              1.8851,              1.3963,              1.2422,             0.42989,             0.32628,             0.32429,              0.1891,                   0,                   0,                   0,           0.0064756,           0.0064756,           0.0064756
                 180,              1.8916,              1.3956,              1.2395,             0.43037,             0.32647,              0.3244,             0.18911,                   0,                   0,                   0,           0.0064558,           0.0064558,           0.0064558
                 181,              1.8842,              1.3986,              1.2429,             0.42889,              0.3268,             0.32446,             0.18922,                   0,                   0,                   0,            0.006436,            0.006436,            0.006436
                 182,              1.8872,              1.4075,              1.2485,             0.43101,             0.32588,             0.32462,             0.18917,                   0,                   0,                   0,           0.0064162,           0.0064162,           0.0064162
                 183,              1.8995,              1.4044,              1.2431,             0.43126,             0.32575,             0.32451,             0.18948,                   0,                   0,                   0,           0.0063964,           0.0063964,           0.0063964
                 184,              1.8816,              1.3935,              1.2392,             0.42943,             0.32652,             0.32458,             0.18929,                   0,                   0,                   0,           0.0063766,           0.0063766,           0.0063766
                 185,              1.8723,              1.3812,              1.2405,             0.43243,               0.326,             0.32496,             0.18946,                   0,                   0,                   0,           0.0063568,           0.0063568,           0.0063568
                 186,              1.8885,               1.396,              1.2374,             0.43294,             0.32589,             0.32506,             0.18961,                   0,                   0,                   0,            0.006337,            0.006337,            0.006337
                 187,              1.8786,              1.3941,              1.2404,             0.43235,             0.32584,             0.32501,             0.18967,                   0,                   0,                   0,           0.0063172,           0.0063172,           0.0063172
                 188,              1.8793,               1.398,              1.2478,             0.43224,             0.32573,             0.32532,             0.18982,                   0,                   0,                   0,           0.0062974,           0.0062974,           0.0062974
                 189,              1.8824,               1.394,              1.2368,             0.43236,             0.32555,             0.32539,             0.19001,                   0,                   0,                   0,           0.0062776,           0.0062776,           0.0062776
                 190,              1.8747,              1.3854,              1.2393,             0.43255,             0.32568,             0.32565,             0.19003,                   0,                   0,                   0,           0.0062578,           0.0062578,           0.0062578
                 191,               1.888,              1.3955,              1.2386,             0.43268,             0.32543,             0.32564,             0.19007,                   0,                   0,                   0,            0.006238,            0.006238,            0.006238
                 192,               1.883,               1.395,              1.2417,             0.43255,              0.3253,             0.32556,             0.18988,                   0,                   0,                   0,           0.0062182,           0.0062182,           0.0062182
                 193,              1.8857,              1.3879,              1.2374,             0.43256,             0.32525,              0.3256,             0.18998,                   0,                   0,                   0,           0.0061984,           0.0061984,           0.0061984
                 194,               1.887,              1.3926,              1.2389,             0.43174,             0.32613,             0.32557,             0.18984,                   0,                   0,                   0,           0.0061786,           0.0061786,           0.0061786
                 195,               1.877,              1.3847,              1.2399,             0.43185,             0.32645,             0.32555,             0.18989,                   0,                   0,                   0,           0.0061588,           0.0061588,           0.0061588
                 196,              1.8787,              1.3938,              1.2409,             0.43078,             0.32735,             0.32575,                0.19,                   0,                   0,                   0,            0.006139,            0.006139,            0.006139
                 197,              1.8769,              1.3845,              1.2356,             0.43223,             0.32674,             0.32577,             0.19003,                   0,                   0,                   0,           0.0061192,           0.0061192,           0.0061192
                 198,               1.873,              1.3852,               1.235,              0.4326,             0.32657,             0.32587,             0.18992,                   0,                   0,                   0,           0.0060994,           0.0060994,           0.0060994
                 199,              1.8794,              1.3874,              1.2401,              0.4318,             0.32731,             0.32598,             0.18998,                   0,                   0,                   0,           0.0060796,           0.0060796,           0.0060796
                 200,              1.8613,               1.377,              1.2339,             0.43085,             0.32796,             0.32627,              0.1902,                   0,                   0,                   0,           0.0060598,           0.0060598,           0.0060598
                 201,              1.8811,              1.3913,              1.2414,             0.43092,             0.32818,              0.3265,             0.19021,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                 202,              1.8851,              1.3932,              1.2414,             0.43021,             0.32907,             0.32664,             0.19026,                   0,                   0,                   0,           0.0060202,           0.0060202,           0.0060202
                 203,              1.8819,              1.3853,              1.2357,             0.42927,             0.32996,             0.32678,             0.19031,                   0,                   0,                   0,           0.0060004,           0.0060004,           0.0060004
                 204,              1.8716,              1.3798,               1.239,             0.43149,              0.3292,              0.3267,             0.19054,                   0,                   0,                   0,           0.0059806,           0.0059806,           0.0059806
                 205,              1.8736,              1.3797,              1.2361,             0.43032,             0.32965,             0.32684,             0.19054,                   0,                   0,                   0,           0.0059608,           0.0059608,           0.0059608
                 206,              1.8698,              1.3702,              1.2344,             0.42979,             0.33027,             0.32709,             0.19058,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                 207,              1.8727,              1.3798,               1.235,             0.43035,             0.33003,             0.32715,              0.1907,                   0,                   0,                   0,           0.0059212,           0.0059212,           0.0059212
                 208,              1.8671,              1.3721,              1.2335,             0.43069,             0.33025,             0.32719,             0.19079,                   0,                   0,                   0,           0.0059014,           0.0059014,           0.0059014
                 209,              1.8655,              1.3702,              1.2332,             0.43019,             0.32991,             0.32731,              0.1909,                   0,                   0,                   0,           0.0058816,           0.0058816,           0.0058816
                 210,              1.8709,              1.3773,              1.2387,             0.43097,             0.33035,             0.32751,             0.19087,                   0,                   0,                   0,           0.0058618,           0.0058618,           0.0058618
                 211,              1.8569,              1.3654,              1.2345,             0.43183,             0.33045,              0.3273,             0.19085,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                 212,              1.8738,              1.3801,              1.2364,             0.43213,             0.33081,             0.32739,             0.19099,                   0,                   0,                   0,           0.0058222,           0.0058222,           0.0058222
                 213,              1.8747,              1.3748,               1.237,             0.43202,             0.33016,             0.32736,             0.19089,                   0,                   0,                   0,           0.0058024,           0.0058024,           0.0058024
                 214,              1.8666,              1.3733,              1.2355,             0.42948,             0.33072,             0.32733,             0.19096,                   0,                   0,                   0,           0.0057826,           0.0057826,           0.0057826
                 215,              1.8714,              1.3803,              1.2416,             0.43087,              0.3312,             0.32757,             0.19104,                   0,                   0,                   0,           0.0057628,           0.0057628,           0.0057628
                 216,              1.8791,              1.3805,              1.2341,             0.43057,             0.33085,             0.32754,             0.19109,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                 217,              1.8726,              1.3774,              1.2362,             0.42916,              0.3312,             0.32767,             0.19105,                   0,                   0,                   0,           0.0057232,           0.0057232,           0.0057232
                 218,               1.873,              1.3807,              1.2347,             0.42926,             0.33105,              0.3278,             0.19116,                   0,                   0,                   0,           0.0057034,           0.0057034,           0.0057034
                 219,              1.8612,              1.3646,              1.2337,             0.42828,              0.3316,             0.32794,              0.1912,                   0,                   0,                   0,           0.0056836,           0.0056836,           0.0056836
                 220,              1.8675,              1.3694,              1.2288,             0.42996,             0.33075,             0.32795,              0.1914,                   0,                   0,                   0,           0.0056638,           0.0056638,           0.0056638
                 221,              1.8725,              1.3753,              1.2366,             0.42958,              0.3306,             0.32776,             0.19127,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                 222,              1.8649,              1.3694,              1.2318,             0.42831,             0.33079,             0.32811,             0.19146,                   0,                   0,                   0,           0.0056242,           0.0056242,           0.0056242
                 223,              1.8624,              1.3705,               1.234,             0.42991,             0.32993,             0.32821,              0.1916,                   0,                   0,                   0,           0.0056044,           0.0056044,           0.0056044
                 224,              1.8587,              1.3644,              1.2332,             0.43224,             0.32948,             0.32828,             0.19159,                   0,                   0,                   0,           0.0055846,           0.0055846,           0.0055846
                 225,              1.8719,              1.3765,              1.2363,             0.42966,             0.33111,             0.32831,             0.19165,                   0,                   0,                   0,           0.0055648,           0.0055648,           0.0055648
                 226,              1.8601,              1.3617,              1.2335,             0.43052,              0.3311,             0.32849,             0.19161,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                 227,              1.8701,              1.3736,               1.236,             0.43212,             0.33009,             0.32851,             0.19168,                   0,                   0,                   0,           0.0055252,           0.0055252,           0.0055252
                 228,              1.8548,              1.3657,              1.2346,             0.43244,             0.33015,             0.32851,             0.19187,                   0,                   0,                   0,           0.0055054,           0.0055054,           0.0055054
                 229,              1.8648,              1.3659,              1.2322,             0.43217,             0.33014,             0.32839,              0.1919,                   0,                   0,                   0,           0.0054856,           0.0054856,           0.0054856
                 230,              1.8557,              1.3661,              1.2325,             0.43304,             0.32998,             0.32845,             0.19185,                   0,                   0,                   0,           0.0054658,           0.0054658,           0.0054658
                 231,               1.866,              1.3691,              1.2352,             0.43321,             0.32958,             0.32871,               0.192,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                 232,              1.8559,              1.3588,              1.2303,              0.4325,             0.33098,             0.32866,             0.19209,                   0,                   0,                   0,           0.0054262,           0.0054262,           0.0054262
                 233,              1.8698,              1.3785,              1.2312,             0.43314,             0.33103,             0.32877,             0.19216,                   0,                   0,                   0,           0.0054064,           0.0054064,           0.0054064
                 234,              1.8573,              1.3621,              1.2301,             0.43295,             0.33019,             0.32863,             0.19213,                   0,                   0,                   0,           0.0053866,           0.0053866,           0.0053866
                 235,              1.8564,              1.3607,              1.2296,              0.4327,             0.32981,             0.32888,             0.19221,                   0,                   0,                   0,           0.0053668,           0.0053668,           0.0053668
                 236,               1.854,              1.3589,              1.2306,             0.43372,             0.32996,               0.329,             0.19229,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                 237,              1.8629,              1.3669,              1.2331,             0.43422,             0.33001,             0.32908,             0.19232,                   0,                   0,                   0,           0.0053272,           0.0053272,           0.0053272
                 238,              1.8545,              1.3576,              1.2302,             0.43302,              0.3307,              0.3292,             0.19232,                   0,                   0,                   0,           0.0053074,           0.0053074,           0.0053074
                 239,              1.8535,              1.3593,              1.2345,             0.43516,             0.32998,             0.32925,             0.19222,                   0,                   0,                   0,           0.0052876,           0.0052876,           0.0052876
                 240,              1.8672,              1.3713,              1.2296,             0.43541,             0.32958,             0.32914,             0.19212,                   0,                   0,                   0,           0.0052678,           0.0052678,           0.0052678
                 241,              1.8501,              1.3541,              1.2286,             0.43374,                0.33,             0.32971,             0.19223,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                 242,              1.8629,              1.3606,              1.2299,             0.43446,             0.32995,             0.32936,             0.19218,                   0,                   0,                   0,           0.0052282,           0.0052282,           0.0052282
                 243,              1.8486,              1.3521,              1.2311,              0.4323,             0.33115,             0.32934,             0.19211,                   0,                   0,                   0,           0.0052084,           0.0052084,           0.0052084
                 244,              1.8542,              1.3529,              1.2297,             0.43299,              0.3309,             0.32914,             0.19199,                   0,                   0,                   0,           0.0051886,           0.0051886,           0.0051886
                 245,              1.8612,                1.36,              1.2309,             0.43299,             0.33183,             0.32954,             0.19209,                   0,                   0,                   0,           0.0051688,           0.0051688,           0.0051688
                 246,              1.8544,              1.3576,              1.2305,             0.43224,             0.33143,             0.32963,             0.19207,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                 247,              1.8648,              1.3651,               1.231,             0.43259,             0.33152,             0.32963,             0.19215,                   0,                   0,                   0,           0.0051292,           0.0051292,           0.0051292
                 248,              1.8515,              1.3519,              1.2327,             0.43364,             0.33228,             0.32969,             0.19201,                   0,                   0,                   0,           0.0051094,           0.0051094,           0.0051094
                 249,              1.8457,              1.3519,              1.2285,             0.43342,             0.33202,             0.32964,             0.19216,                   0,                   0,                   0,           0.0050896,           0.0050896,           0.0050896
                 250,              1.8464,              1.3413,              1.2295,             0.43417,             0.33262,             0.32986,             0.19213,                   0,                   0,                   0,           0.0050698,           0.0050698,           0.0050698
                 251,              1.8517,               1.345,              1.2295,              0.4328,             0.33314,             0.32996,             0.19221,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                 252,              1.8483,              1.3476,              1.2277,             0.43545,              0.3324,             0.33017,             0.19244,                   0,                   0,                   0,           0.0050302,           0.0050302,           0.0050302
                 253,              1.8412,              1.3464,              1.2302,             0.43396,             0.33277,              0.3301,             0.19254,                   0,                   0,                   0,           0.0050104,           0.0050104,           0.0050104
                 254,              1.8454,              1.3513,              1.2303,             0.43363,             0.33375,             0.33029,             0.19249,                   0,                   0,                   0,           0.0049906,           0.0049906,           0.0049906
                 255,              1.8417,              1.3511,              1.2261,             0.43462,             0.33373,             0.33047,             0.19252,                   0,                   0,                   0,           0.0049708,           0.0049708,           0.0049708
                 256,              1.8436,              1.3471,              1.2273,             0.43544,             0.33385,             0.33068,             0.19254,                   0,                   0,                   0,            0.004951,            0.004951,            0.004951
                 257,               1.855,              1.3523,               1.233,              0.4368,             0.33296,             0.33075,              0.1926,                   0,                   0,                   0,           0.0049312,           0.0049312,           0.0049312
                 258,              1.8441,              1.3446,              1.2259,             0.43677,             0.33265,             0.33082,             0.19276,                   0,                   0,                   0,           0.0049114,           0.0049114,           0.0049114
                 259,              1.8539,              1.3546,              1.2259,             0.43723,             0.33262,             0.33089,             0.19292,                   0,                   0,                   0,           0.0048916,           0.0048916,           0.0048916
                 260,               1.845,              1.3483,              1.2326,             0.43651,             0.33326,             0.33084,             0.19294,                   0,                   0,                   0,           0.0048718,           0.0048718,           0.0048718
                 261,              1.8545,              1.3533,              1.2278,             0.43763,             0.33381,             0.33102,             0.19292,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                 262,              1.8523,              1.3494,              1.2275,              0.4378,             0.33408,             0.33125,             0.19312,                   0,                   0,                   0,           0.0048322,           0.0048322,           0.0048322
                 263,              1.8441,              1.3453,              1.2285,             0.43854,             0.33443,             0.33147,             0.19324,                   0,                   0,                   0,           0.0048124,           0.0048124,           0.0048124
                 264,              1.8508,              1.3576,              1.2283,             0.43876,             0.33423,             0.33147,             0.19308,                   0,                   0,                   0,           0.0047926,           0.0047926,           0.0047926
                 265,              1.8577,              1.3508,              1.2307,             0.43747,             0.33316,             0.33142,             0.19319,                   0,                   0,                   0,           0.0047728,           0.0047728,           0.0047728
                 266,              1.8357,              1.3359,              1.2269,             0.43617,             0.33435,             0.33152,              0.1935,                   0,                   0,                   0,            0.004753,            0.004753,            0.004753
                 267,              1.8415,               1.335,              1.2267,             0.43577,             0.33408,             0.33143,             0.19343,                   0,                   0,                   0,           0.0047332,           0.0047332,           0.0047332
                 268,              1.8345,              1.3419,              1.2234,             0.43632,             0.33394,             0.33175,             0.19338,                   0,                   0,                   0,           0.0047134,           0.0047134,           0.0047134
                 269,              1.8454,              1.3426,              1.2283,             0.43763,              0.3328,             0.33152,             0.19334,                   0,                   0,                   0,           0.0046936,           0.0046936,           0.0046936
                 270,               1.838,              1.3418,               1.228,             0.43839,              0.3328,             0.33189,             0.19338,                   0,                   0,                   0,           0.0046738,           0.0046738,           0.0046738
                 271,              1.8435,              1.3441,              1.2253,             0.43861,             0.33268,             0.33156,             0.19349,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                 272,              1.8311,              1.3267,              1.2208,             0.43929,             0.33264,             0.33181,             0.19353,                   0,                   0,                   0,           0.0046342,           0.0046342,           0.0046342
                 273,              1.8521,              1.3506,               1.227,             0.43746,             0.33344,             0.33207,             0.19376,                   0,                   0,                   0,           0.0046144,           0.0046144,           0.0046144
                 274,              1.8254,              1.3249,              1.2233,             0.43996,             0.33276,             0.33182,              0.1937,                   0,                   0,                   0,           0.0045946,           0.0045946,           0.0045946
                 275,              1.8333,              1.3337,              1.2237,             0.43885,             0.33345,             0.33199,             0.19389,                   0,                   0,                   0,           0.0045748,           0.0045748,           0.0045748
                 276,              1.8442,              1.3387,              1.2272,             0.43931,             0.33324,             0.33203,             0.19377,                   0,                   0,                   0,            0.004555,            0.004555,            0.004555
                 277,              1.8388,              1.3435,              1.2247,             0.43781,             0.33416,               0.332,             0.19388,                   0,                   0,                   0,           0.0045352,           0.0045352,           0.0045352
                 278,              1.8403,              1.3364,              1.2244,              0.4379,              0.3341,             0.33222,              0.1942,                   0,                   0,                   0,           0.0045154,           0.0045154,           0.0045154
                 279,              1.8409,              1.3475,              1.2277,             0.43817,             0.33425,             0.33238,              0.1941,                   0,                   0,                   0,           0.0044956,           0.0044956,           0.0044956
                 280,              1.8396,              1.3414,              1.2266,             0.43728,             0.33362,             0.33258,             0.19426,                   0,                   0,                   0,           0.0044758,           0.0044758,           0.0044758
                 281,              1.8412,              1.3366,               1.228,             0.43759,             0.33371,             0.33228,             0.19425,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                 282,              1.8252,              1.3284,              1.2234,             0.43744,             0.33352,             0.33249,             0.19436,                   0,                   0,                   0,           0.0044362,           0.0044362,           0.0044362
                 283,              1.8313,              1.3368,              1.2268,             0.43784,             0.33355,             0.33248,             0.19447,                   0,                   0,                   0,           0.0044164,           0.0044164,           0.0044164
                 284,              1.8376,              1.3372,              1.2303,              0.4377,             0.33369,             0.33291,             0.19459,                   0,                   0,                   0,           0.0043966,           0.0043966,           0.0043966
                 285,              1.8332,              1.3283,              1.2243,             0.43855,             0.33344,             0.33298,             0.19456,                   0,                   0,                   0,           0.0043768,           0.0043768,           0.0043768
                 286,              1.8449,              1.3387,              1.2261,             0.43918,             0.33328,             0.33308,             0.19463,                   0,                   0,                   0,            0.004357,            0.004357,            0.004357
                 287,               1.831,              1.3277,               1.224,             0.43737,             0.33417,             0.33315,             0.19473,                   0,                   0,                   0,           0.0043372,           0.0043372,           0.0043372
                 288,              1.8414,              1.3321,              1.2229,             0.43769,             0.33452,               0.333,             0.19463,                   0,                   0,                   0,           0.0043174,           0.0043174,           0.0043174
                 289,              1.8275,              1.3278,              1.2257,             0.43814,              0.3341,             0.33307,             0.19457,                   0,                   0,                   0,           0.0042976,           0.0042976,           0.0042976
                 290,              1.8312,              1.3225,              1.2212,             0.43843,              0.3344,             0.33321,             0.19474,                   0,                   0,                   0,           0.0042778,           0.0042778,           0.0042778
                 291,              1.8381,              1.3333,               1.222,             0.43826,             0.33356,             0.33318,             0.19481,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                 292,              1.8271,              1.3249,              1.2207,             0.43882,             0.33339,             0.33329,             0.19478,                   0,                   0,                   0,           0.0042382,           0.0042382,           0.0042382
                 293,              1.8291,              1.3317,              1.2217,             0.43937,             0.33334,              0.3336,             0.19479,                   0,                   0,                   0,           0.0042184,           0.0042184,           0.0042184
                 294,              1.8416,               1.335,              1.2239,             0.43949,             0.33347,             0.33358,             0.19484,                   0,                   0,                   0,           0.0041986,           0.0041986,           0.0041986
                 295,              1.8257,              1.3218,              1.2227,             0.43999,             0.33368,             0.33358,             0.19492,                   0,                   0,                   0,           0.0041788,           0.0041788,           0.0041788
                 296,              1.8293,              1.3303,              1.2217,             0.43939,              0.3334,             0.33371,               0.195,                   0,                   0,                   0,            0.004159,            0.004159,            0.004159
                 297,              1.8204,               1.319,              1.2216,             0.43978,             0.33324,             0.33402,             0.19502,                   0,                   0,                   0,           0.0041392,           0.0041392,           0.0041392
                 298,              1.8343,              1.3273,              1.2255,             0.44002,             0.33332,             0.33375,             0.19506,                   0,                   0,                   0,           0.0041194,           0.0041194,           0.0041194
                 299,              1.8213,              1.3104,              1.2206,             0.44012,             0.33328,             0.33385,             0.19511,                   0,                   0,                   0,           0.0040996,           0.0040996,           0.0040996
                 300,              1.8431,              1.3296,              1.2236,             0.44088,             0.33347,             0.33384,             0.19524,                   0,                   0,                   0,           0.0040798,           0.0040798,           0.0040798
                 301,              1.8332,                1.33,              1.2205,             0.44104,             0.33344,             0.33405,             0.19517,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                 302,              1.8241,              1.3251,              1.2225,             0.43902,             0.33482,             0.33387,             0.19517,                   0,                   0,                   0,           0.0040402,           0.0040402,           0.0040402
                 303,              1.8245,              1.3212,              1.2212,             0.43907,             0.33444,             0.33392,             0.19522,                   0,                   0,                   0,           0.0040204,           0.0040204,           0.0040204
                 304,              1.8243,              1.3232,              1.2216,             0.43887,             0.33444,             0.33394,             0.19531,                   0,                   0,                   0,           0.0040006,           0.0040006,           0.0040006
                 305,              1.8352,              1.3255,              1.2231,             0.43801,             0.33361,             0.33391,             0.19549,                   0,                   0,                   0,           0.0039808,           0.0039808,           0.0039808
                 306,              1.8234,              1.3186,              1.2194,             0.43812,             0.33385,             0.33386,             0.19515,                   0,                   0,                   0,            0.003961,            0.003961,            0.003961
                 307,              1.8292,              1.3208,              1.2213,             0.43839,             0.33404,             0.33422,             0.19537,                   0,                   0,                   0,           0.0039412,           0.0039412,           0.0039412
                 308,              1.8251,              1.3199,              1.2213,              0.4392,             0.33397,             0.33446,              0.1955,                   0,                   0,                   0,           0.0039214,           0.0039214,           0.0039214
                 309,              1.8278,              1.3247,              1.2235,              0.4382,             0.33498,             0.33446,             0.19564,                   0,                   0,                   0,           0.0039016,           0.0039016,           0.0039016
                 310,              1.8191,              1.3107,              1.2221,             0.43882,             0.33486,             0.33429,              0.1957,                   0,                   0,                   0,           0.0038818,           0.0038818,           0.0038818
                 311,              1.8201,              1.3156,              1.2207,             0.43912,             0.33473,             0.33396,             0.19575,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
                 312,              1.8317,              1.3209,              1.2218,             0.43942,             0.33502,             0.33417,              0.1957,                   0,                   0,                   0,           0.0038422,           0.0038422,           0.0038422
                 313,              1.8355,              1.3302,               1.224,             0.43996,             0.33401,             0.33424,             0.19586,                   0,                   0,                   0,           0.0038224,           0.0038224,           0.0038224
                 314,              1.8275,              1.3191,              1.2206,             0.43944,             0.33527,             0.33428,             0.19588,                   0,                   0,                   0,           0.0038026,           0.0038026,           0.0038026
                 315,              1.8324,              1.3181,              1.2185,             0.43989,             0.33519,             0.33445,             0.19598,                   0,                   0,                   0,           0.0037828,           0.0037828,           0.0037828
                 316,              1.8182,              1.3099,              1.2191,             0.44042,             0.33342,              0.3345,             0.19601,                   0,                   0,                   0,            0.003763,            0.003763,            0.003763
                 317,              1.8248,              1.3166,              1.2199,             0.44024,             0.33352,             0.33465,             0.19606,                   0,                   0,                   0,           0.0037432,           0.0037432,           0.0037432
                 318,              1.8184,              1.3199,              1.2217,             0.44063,             0.33308,             0.33468,             0.19605,                   0,                   0,                   0,           0.0037234,           0.0037234,           0.0037234
                 319,              1.8205,              1.3172,              1.2174,             0.44139,             0.33297,             0.33484,             0.19615,                   0,                   0,                   0,           0.0037036,           0.0037036,           0.0037036
                 320,              1.8173,              1.3172,              1.2208,             0.44065,             0.33402,             0.33492,              0.1963,                   0,                   0,                   0,           0.0036838,           0.0036838,           0.0036838
                 321,              1.8247,              1.3146,              1.2176,             0.44028,             0.33371,             0.33483,             0.19634,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                 322,              1.8224,              1.3162,              1.2194,             0.44055,             0.33362,               0.335,             0.19623,                   0,                   0,                   0,           0.0036442,           0.0036442,           0.0036442
                 323,              1.8223,              1.3159,              1.2245,             0.43864,             0.33429,             0.33502,             0.19645,                   0,                   0,                   0,           0.0036244,           0.0036244,           0.0036244
                 324,              1.8308,              1.3263,              1.2195,             0.44124,             0.33325,              0.3348,             0.19635,                   0,                   0,                   0,           0.0036046,           0.0036046,           0.0036046
                 325,              1.8315,              1.3199,              1.2215,             0.44138,             0.33299,             0.33501,             0.19649,                   0,                   0,                   0,           0.0035848,           0.0035848,           0.0035848
                 326,              1.8214,              1.3127,              1.2218,               0.442,             0.33316,               0.335,             0.19656,                   0,                   0,                   0,            0.003565,            0.003565,            0.003565
                 327,              1.8249,              1.3083,              1.2203,             0.44271,             0.33323,             0.33516,             0.19667,                   0,                   0,                   0,           0.0035452,           0.0035452,           0.0035452
                 328,              1.8303,              1.3194,              1.2168,             0.44305,             0.33279,              0.3351,             0.19673,                   0,                   0,                   0,           0.0035254,           0.0035254,           0.0035254
                 329,              1.8226,              1.3077,              1.2182,             0.44316,             0.33235,             0.33502,             0.19665,                   0,                   0,                   0,           0.0035056,           0.0035056,           0.0035056
                 330,               1.817,              1.3098,              1.2176,             0.44352,             0.33261,              0.3353,             0.19671,                   0,                   0,                   0,           0.0034858,           0.0034858,           0.0034858
                 331,              1.8056,              1.3015,              1.2218,             0.44363,             0.33248,              0.3353,             0.19672,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                 332,              1.8239,               1.314,              1.2225,             0.44379,             0.33272,             0.33555,             0.19678,                   0,                   0,                   0,           0.0034462,           0.0034462,           0.0034462
                 333,              1.8183,              1.3117,              1.2212,             0.44328,             0.33242,             0.33547,             0.19676,                   0,                   0,                   0,           0.0034264,           0.0034264,           0.0034264
                 334,              1.8136,              1.2995,              1.2168,             0.44381,             0.33262,             0.33568,             0.19696,                   0,                   0,                   0,           0.0034066,           0.0034066,           0.0034066
                 335,              1.8096,              1.3016,              1.2163,             0.44317,             0.33229,             0.33539,             0.19685,                   0,                   0,                   0,           0.0033868,           0.0033868,           0.0033868
                 336,              1.8121,               1.304,              1.2174,              0.4436,             0.33224,             0.33562,             0.19697,                   0,                   0,                   0,            0.003367,            0.003367,            0.003367
                 337,              1.8064,               1.301,              1.2177,             0.44157,              0.3329,             0.33564,             0.19684,                   0,                   0,                   0,           0.0033472,           0.0033472,           0.0033472
                 338,              1.8164,              1.3149,              1.2203,             0.44231,             0.33316,             0.33533,             0.19676,                   0,                   0,                   0,           0.0033274,           0.0033274,           0.0033274
                 339,              1.8301,              1.3173,              1.2215,             0.44155,             0.33432,             0.33602,              0.1969,                   0,                   0,                   0,           0.0033076,           0.0033076,           0.0033076
                 340,              1.8099,              1.3049,              1.2207,             0.44179,             0.33401,               0.336,             0.19686,                   0,                   0,                   0,           0.0032878,           0.0032878,           0.0032878
                 341,              1.8163,              1.3061,              1.2132,             0.44263,             0.33428,             0.33605,             0.19699,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                 342,              1.8206,               1.307,              1.2208,             0.44218,             0.33416,             0.33626,               0.197,                   0,                   0,                   0,           0.0032482,           0.0032482,           0.0032482
                 343,              1.8193,              1.3085,              1.2213,             0.44378,              0.3341,             0.33632,             0.19704,                   0,                   0,                   0,           0.0032284,           0.0032284,           0.0032284
                 344,              1.8098,              1.3054,              1.2184,              0.4432,             0.33384,              0.3363,             0.19694,                   0,                   0,                   0,           0.0032086,           0.0032086,           0.0032086
